0009|58727|Rancho Alegre|res_city_mx_mic_107|
0009|58755|Potreros de Abajo|res_city_mx_mic_094|
0009|58762|La Loma|res_city_mx_mic_070|
0009|58807|La Palma|res_city_mx_mic_054|
0009|58827|La Granja|res_city_mx_mic_036|
0009|58863|Las Arenas|res_city_mx_mic_027|
0009|58891|San Carlos|res_city_mx_mic_088|
0009|58923|Felipe Ángeles (Hacienda de las Piedras)|res_city_mx_mic_003|
0009|58956|El Cerrito|res_city_mx_mic_110|
0009|58975|Guadalupe|res_city_mx_mic_040|
0009|58993|El Tejocote|res_city_mx_mic_072|
0009|59034|Pedregal de Santiago|res_city_mx_mic_076|res_locality_mx_mic_08
0009|59160|Jardín|res_city_mx_mic_103|
0009|59186|Las Malvinas (El Salate)|res_city_mx_mic_062|
0009|59200|Magisterio|res_city_mx_mic_105|
0009|59230|Onofre Vázquez|res_city_mx_mic_086|
0009|59415|La Escoba|res_city_mx_mic_069|
0009|59436|San Vicente (Tunas Agrias)|res_city_mx_mic_060|
0009|59443|El Porvenir|res_city_mx_mic_028|
0009|59463|El Salvador|res_city_mx_mic_109|
0009|59574|Estación Guaracha|res_city_mx_mic_104|
0009|59714|El Pochote (La Nutria)|res_city_mx_mic_108|
0009|59744|El Torreón|res_city_mx_mic_030|
0009|59776|Los Paredones|res_city_mx_mic_085|
0009|59905|El Indio|res_city_mx_mic_043|
0009|59964|El Molinito|res_city_mx_mic_095|
0009|60280|Santa Cecilia|res_city_mx_mic_056|
0009|60290|Pascual Villanueva|res_city_mx_mic_090|
0009|60435|Santa Rosa|res_city_mx_mic_075|
0009|60440|El Moral|res_city_mx_mic_068|
0009|60490|Las Camelinas|res_city_mx_mic_058|
0009|60540|El Cerrito|res_city_mx_mic_089|
0009|60725|El Cerro Blanco (Las Galeras)|res_city_mx_mic_006|
0009|60780|El Pedregal|res_city_mx_mic_064|
0009|60800|Unidad Magisterial|res_city_mx_mic_014|
0009|60824|Barranca Oscura|res_city_mx_mic_026|
0009|60840|Jardines de la Higuera|res_city_mx_mic_015|
0009|60883|Agua Chiquita|res_city_mx_mic_008|
0009|60907|El Ahijadero|res_city_mx_mic_096|
0009|60927|Brasil|res_city_mx_mic_010|
0009|60985|El Mirador|res_city_mx_mic_052|
0009|61002|El Arenal|res_city_mx_mic_031|
0009|61231|Buenavista|res_city_mx_mic_034|
0009|61270|Cebadillas Primeras|res_city_mx_mic_050|
0009|61280|Las Rosas|res_city_mx_mic_041|
0009|61293|El Calabocito|res_city_mx_mic_080|
0009|61328|El Cuartel|res_city_mx_mic_022|
0009|61345|Cablotera|res_city_mx_mic_101|
0009|61373|Arroyo de las Vacas|res_city_mx_mic_092|
0009|61410|Morelos|res_city_mx_mic_005|
0009|61436|Corucha|res_city_mx_mic_098|
0009|61465|La Manzana de Santa Cruz|res_city_mx_mic_061|
0009|61470|Los Naranjos|res_city_mx_mic_047|
0009|61527|Cerrito de los Magueyes|res_city_mx_mic_112|
0009|61548|Arroyo Seco|res_city_mx_mic_099|
0009|61570|Los Viveros|res_city_mx_mic_046|
0009|61592|El Bonete|res_city_mx_mic_081|
0009|61627|Ojos de Agua|res_city_mx_mic_066|
0009|61657|Churumuco|res_city_mx_mic_082|
0009|61682|Obrera|res_city_mx_mic_097|
0009|61707|El Colorado|res_city_mx_mic_111|
0009|61730|Vicente Lombardo Toledano|res_city_mx_mic_033|
0009|61752|El Platanillo|res_city_mx_mic_059|
0009|61800|El Palomar|res_city_mx_mic_079|
0009|61830|Fresnos|res_city_mx_mic_009|
0009|61894|Corral de Tierra (La Lagunita)|res_city_mx_mic_029|
0009|61907|El Cacao|res_city_mx_mic_057|
0009|61926|Apunguio|res_city_mx_mic_013|
0009|61970|Arroyo de las Caramicuas|res_city_mx_mic_038|
0009|61998|El Cinco de Copas|res_city_mx_mic_077|
0009|62020|Lomas de San Antón|res_city_mx_mor_007|res_locality_mx_mor_02
0009|63018|El Punto|res_city_mx_nay_017|res_locality_mx_nay_02
0009|63404|Mesa las Arpas|res_city_mx_nay_001|
0009|63455|Los Camichines|res_city_mx_nay_016|res_locality_mx_nay_05
0009|63550|Las Colonias|res_city_mx_nay_015|res_locality_mx_nay_08
0009|63596|Nueva|res_city_mx_nay_019|
0009|63719|Mesa del Rodeo|res_city_mx_nay_004|
0009|63735|Paraíso Vallarta|res_city_mx_nay_020|
0009|63787|Colinas de San Juan|res_city_mx_nay_008|res_locality_mx_nay_14
0009|63893|Epifanio Gómez Magañez|res_city_mx_nay_007|res_locality_mx_nay_17
0009|63969|La Lima|res_city_mx_nay_003|
0009|64988|Sierra Escondida|res_city_mx_nle_039|res_locality_mx_nle_07
0009|66017|Parque Industrial POLITEK|res_city_mx_nle_018|
0009|66059|Privadas de Anáhuac Sector Inglés|res_city_mx_nle_021|res_locality_mx_nle_03
0009|66607|Quinta Real|res_city_mx_nle_006|res_locality_mx_nle_01
0009|67265|Privadas de San Mateo|res_city_mx_nle_031|res_locality_mx_nle_22
0009|68010|Los Cedros|res_city_mx_oax_067|res_locality_mx_oax_02
0009|69009|El Zapote (Rancho el Zapote Juquilita)|res_city_mx_oax_039|
0009|70165|Buena Vista|res_city_mx_oax_525|
0009|70400|Sección Cuarta|res_city_mx_oax_551|res_locality_mx_oax_16
0009|70615|San José del Palmar|res_city_mx_oax_079|res_locality_mx_oax_03
0009|71233|Las Culturas|res_city_mx_oax_385|
0009|71267|La Santa Cruz|res_city_mx_oax_295|
0009|71307|Cañada de Duraznal (Duraznal)|res_city_mx_oax_108|
0009|71334|La Nevería|res_city_mx_oax_292|
0009|71337|La Lobera|res_city_mx_oax_388|
0009|71345|Llano San Juan|res_city_mx_oax_104|
0009|71359|Santa Inés|res_city_mx_oax_398|
0009|71368|Cerro Flor|res_city_mx_oax_386|
0009|71374|El Cucharal|res_city_mx_oax_137|
0009|71378|Las Trancas|res_city_mx_oax_566|
0009|71382|La Ciénega|res_city_mx_oax_491|
0009|71386|Jesús (La Cucaracha)|res_city_mx_oax_450|
0009|71397|El Molido|res_city_mx_oax_516|
0009|71406|Estrella Blanca|res_city_mx_oax_023|
0009|71425|El Anís|res_city_mx_oax_277|
0009|71514|La Cofradía|res_city_mx_oax_068|
0009|71553|Paraje el Mogote|res_city_mx_oax_072|
0009|73353|Xochimilco|res_city_mx_pue_123|
0009|75394|Santo Tomás Atlixilihuian|res_city_mx_pue_070|
0009|76246|Bosque de los Encinos|res_city_mx_que_011|
0009|76574|Ocotitlán|res_city_mx_que_015|
0009|76615|Rancho de Guadalupe|res_city_mx_que_018|
0009|76668|El Paraíso|res_city_mx_que_007|
0009|76824|Nueva Esperanza|res_city_mx_que_016|
0009|76927|Bosques de Lourdes|res_city_mx_que_006|
0009|76983|San Antonio del Puente|res_city_mx_que_008|
0009|77010|Adolfo López Mateos|res_city_mx_roo_004|res_locality_mx_roo_04
0009|77566|Santa Martha|res_city_mx_roo_005|
0009|77723|Villas del Carmen Plus|res_city_mx_roo_008|res_locality_mx_roo_05
0009|78415|San Luis Potosí (Ponciano Arriaga)|res_city_mx_slp_028|
0009|78430|San Pablo|res_city_mx_slp_035|res_locality_mx_slp_06
0009|78474|Cañón de Ojo Zarco|res_city_mx_slp_021|
0009|78525|Lázaro Cárdenas|res_city_mx_slp_007|res_locality_mx_slp_14
0009|78547|Boquilla de Barrabás|res_city_mx_slp_006|
0009|78793|Las Heroínas Mexicanas|res_city_mx_slp_020|res_locality_mx_slp_03
0009|78887|Crucero la Presita (Tanque la Presita)|res_city_mx_slp_017|
0009|78937|Cañada Grande|res_city_mx_slp_045|
0009|79093|Bicentenario|res_city_mx_slp_013|res_locality_mx_slp_01
0009|79375|El Abra|res_city_mx_slp_002|
0009|79395|Abel Calderón|res_city_mx_slp_005|
0009|79614|Los Olivos|res_city_mx_slp_024|res_locality_mx_slp_04
0009|79677|Colonia la Peñita|res_city_mx_slp_011|
0009|79694|Cerrito de la Cruz|res_city_mx_slp_027|
0009|80010|Arboledas|res_city_mx_sin_006|res_locality_mx_sin_02
0009|80530|El Álamo|res_city_mx_sin_003|
0009|80786|Los Bulitos|res_city_mx_sin_005|
0009|80935|El Barrial de Capirato|res_city_mx_sin_013|
0009|81044|Fundadores Residencial|res_city_mx_sin_011|res_locality_mx_sin_04
0009|81278|Alcázar del Country|res_city_mx_sin_001|res_locality_mx_sin_01
0009|81545|Laguna de Palos Blancos|res_city_mx_sin_015|
0009|81622|El Fuerte|res_city_mx_sin_002|
0009|81733|La Culebra|res_city_mx_sin_007|
0009|81805|El Naranjo|res_city_mx_sin_010|
0009|81977|El Peñón|res_city_mx_sin_017|
0009|82134|Monte Verde|res_city_mx_sin_012|res_locality_mx_sin_05
0009|82534|La Villita de la Estación|res_city_mx_sin_009|
0009|82610|Los Laureles|res_city_mx_sin_004|
0009|82734|Los Mecates|res_city_mx_sin_008|
0009|82905|El Chaco|res_city_mx_sin_016|
0009|83010|Country Club|res_city_mx_son_030|res_locality_mx_son_07
0009|83393|El Oásis|res_city_mx_son_020|
0009|83514|25 de Enero (Productora)|res_city_mx_son_055|
0009|84085|Alamedas Residencial|res_city_mx_son_043|res_locality_mx_son_10
0009|84197|El Marly|res_city_mx_son_039|
0009|84328|Abraham Hernández|res_city_mx_son_027|
0009|84395|El Borrego|res_city_mx_son_010|
0009|84513|Café el Viajero|res_city_mx_son_023|
0009|84566|Las Liebre|res_city_mx_son_038|
0009|84675|La Paleteña|res_city_mx_son_022|
0009|85017|La Candelaria|res_city_mx_son_018|res_locality_mx_son_04
0009|85280|El Jito|res_city_mx_son_026|
0009|85506|Hacienda de Cortez|res_city_mx_son_029|
0009|85530|Buffalo Packing (Gringo Cebollero)|res_city_mx_son_025|
0009|85715|Santa Ana de Padilla|res_city_mx_son_051|
0009|85735|Machilibampo|res_city_mx_son_049|
0009|86008|Secretaria de La Reforma Agraria|res_city_mx_tab_004|res_locality_mx_tab_02
0009|86245|Lomitas Cuatro|res_city_mx_tab_013|
0009|86544|Carlos Alberto Wilson Gómez|res_city_mx_tab_002|
0009|86714|Paraíso|res_city_mx_tab_012|
0009|87014|El Mirador|res_city_mx_tam_041|res_locality_mx_tam_11
0009|87587|Las Higuerillas|res_city_mx_tam_022|
0009|88285|Insurgentes|res_city_mx_tam_027|res_locality_mx_tam_06
0009|90010|San Buenaventura Atempan|res_city_mx_tla_033|res_locality_mx_tla_03
0009|90285|Mifive|res_city_mx_tla_021|
0009|91017|Unidad del Bosque Pensiones|res_city_mx_ver_087|res_locality_mx_ver_10
0009|91379|El Aguacate|res_city_mx_ver_036|
0009|91396|La Virgen|res_city_mx_ver_093|
0009|92103|Tres Palmas|res_city_mx_ver_155|
0009|93525|Vicente Herrera|res_city_mx_ver_124|
0009|93692|Buena Vista|res_city_mx_ver_023|
0009|94330|Terminal|res_city_mx_ver_118|res_locality_mx_ver_12
0009|94552|Villas de San Isidro|res_city_mx_ver_044|
0009|94993|La Cebadilla|res_city_mx_ver_049|
0009|95080|Colonia Ignacio Escobar Contreras|res_city_mx_ver_173|
0009|95215|Moreno Sur|res_city_mx_ver_174|
0009|95347|Durán|res_city_mx_ver_208|res_locality_mx_ver_20
0009|95350|La Guadalupe|res_city_mx_ver_207|
0009|95413|El Amarillo|res_city_mx_ver_045|
0009|95465|Palmira|res_city_mx_ver_178|
0009|95623|El Naranjo|res_city_mx_ver_130|
0009|95648|Fernando López Arias|res_city_mx_ver_077|res_locality_mx_ver_31
0009|95682|El Porvenir|res_city_mx_ver_094|
0009|95801|Enrique López Huitrón|res_city_mx_ver_141|
0009|95875|San Juan Seco de Valencia|res_city_mx_ver_032|
0009|95917|San Martín|res_city_mx_ver_149|
0009|96159|San José del Palmar|res_city_mx_ver_144|
0009|96194|Zacatal|res_city_mx_ver_172|
0009|96342|San Francisco Tierra Nueva|res_city_mx_ver_048|
0009|96903|La Esperanza|res_city_mx_ver_108|
0009|96940|El Progreso|res_city_mx_ver_070|
0009|96989|La Gravera|res_city_mx_ver_061|
0009|96998|Los Pinos (Las Brujas)|res_city_mx_ver_210|
0009|97370|Leona Vicario|res_city_mx_yuc_041|
0009|98015|Mexicapan|res_city_mx_zac_056|res_locality_mx_zac_03
0009|98523|San Francisco|res_city_mx_zac_005|
0009|98605|El Rosal|res_city_mx_zac_017|res_locality_mx_zac_04
0009|98663|Paso de Méndez|res_city_mx_zac_012|
0009|99606|Quinta Chilla|res_city_mx_zac_019|res_locality_mx_zac_17
0009|99734|Charcuelos|res_city_mx_zac_003|
0009|99790|Mesa de Arellanos|res_city_mx_zac_004|
0009|99854|Las Higueras|res_city_mx_zac_011|
0010|01030|Florida|res_city_mx_cmx_010|res_locality_mx_cmx_01
0010|20016|Colinas de San Ignacio|res_city_mx_agu_001|res_locality_mx_agu_01
0010|20909|INFONAVIT Margaritas|res_city_mx_agu_005|
0010|21030|Nacozari|res_city_mx_bcn_002|res_locality_mx_bcn_02
0010|22163|Zona Cerril General|res_city_mx_bcn_004|res_locality_mx_bcn_04
0010|22706|Colinas del Sol|res_city_mx_bcn_005|res_locality_mx_bcn_05
0010|22896|Puerta del Mar II|res_city_mx_bcn_001|res_locality_mx_bcn_01
0010|23009|Oficina Federal de Hacienda|res_city_mx_bcs_003|res_locality_mx_bcs_02
0010|23473|Altamira|res_city_mx_bcs_008|res_locality_mx_bcs_03
0010|24010|Pablo Garcia|res_city_mx_cam_002|res_locality_mx_cam_01
0010|24204|Isla de San Isidro|res_city_mx_cam_007|
0010|24327|Reubicación|res_city_mx_cam_003|
0010|24346|Arroyo Veinticuatro de Mayo|res_city_mx_cam_011|
0010|24367|El Diamante|res_city_mx_cam_009|
0010|25298|Portareal|res_city_mx_coa_030|res_locality_mx_coa_08
0010|26507|Aroldo de Hoyos|res_city_mx_coa_019|
0010|27293|Los Monasterios|res_city_mx_coa_035|res_locality_mx_coa_11
0010|28864|Santa Carolina|res_city_mx_col_007|res_locality_mx_col_02
0010|28974|Las Palomas Residencial|res_city_mx_col_010|res_locality_mx_col_04
0010|29010|Albania Alta|res_city_mx_chp_101|res_locality_mx_chp_04
0010|29247|Las Haciendas|res_city_mx_chp_078|res_locality_mx_chp_02
0010|29325|Calvario Alcoch En|res_city_mx_chp_023|
0010|29600|Nuevo San Juan|res_city_mx_chp_124|
0010|29683|San Pedro|res_city_mx_chp_060|
0010|29876|Benito Juárez|res_city_mx_chp_026|
0010|29902|Chival|res_city_mx_chp_077|
0010|29939|San Antonio las Delicias (Pamala)|res_city_mx_chp_059|
0010|29943|Agua Verde|res_city_mx_chp_031|
0010|29960|Popol-vuh|res_city_mx_chp_065|res_locality_mx_chp_10
0010|30170|San Antonio|res_city_mx_chp_041|
0010|30555|Nueva Flor|res_city_mx_chp_069|
0010|30785|El Recuerdo|res_city_mx_chp_089|res_locality_mx_chp_03
0010|31029|Comandancia Zona Militar|res_city_mx_chh_019|res_locality_mx_chh_02
0010|31543|Paquimé|res_city_mx_chh_017|res_locality_mx_chh_03
0010|32599|Águilas de Zaragoza|res_city_mx_chh_037|res_locality_mx_chh_06
0010|32907|La Esperanza|res_city_mx_chh_002|
0010|33637|Saucillo [Quesería]|res_city_mx_chh_062|
0010|33956|Cuevas el Toro|res_city_mx_chh_039|
0010|34010|Héctor Mayagoitia Domínguez|res_city_mx_dur_005|res_locality_mx_dur_01
0010|35078|Veredas de Santa Rita|res_city_mx_dur_007|res_locality_mx_dur_02
0010|35157|Flor del Desierto|res_city_mx_dur_012|res_locality_mx_dur_03
0010|36020|San Matías|res_city_mx_gua_015|res_locality_mx_gua_05
0010|36360|Vilas del Río|res_city_mx_gua_031|res_locality_mx_gua_10
0010|36484|Calichal Dos|res_city_mx_gua_008|
0010|36643|Miraflores|res_city_mx_gua_017|res_locality_mx_gua_06
0010|36720|Villaluz Residencial|res_city_mx_gua_027|res_locality_mx_gua_09
0010|36997|Granja la Joya|res_city_mx_gua_016|
0010|37100|El Tecotán|res_city_mx_gua_020|res_locality_mx_gua_07
0010|37614|Herrerías|res_city_mx_gua_030|
0010|37803|Universidad|res_city_mx_gua_014|
0010|37876|Casas Blancas|res_city_mx_gua_029|
0010|37925|Corral Viejo|res_city_mx_gua_043|
0010|37967|La Tinaja|res_city_mx_gua_013|
0010|38060|Claustros de Arboledas|res_city_mx_gua_007|
0010|38255|El Cerrito|res_city_mx_gua_035|
0010|38483|El Sabino|res_city_mx_gua_018|
0010|38493|Crecensio Rocha Ruiz (Callejones)|res_city_mx_gua_011|
0010|38590|Magisterio AC|res_city_mx_gua_010|
0010|38797|Josefina Hurtado González|res_city_mx_gua_038|
0010|38995|El Rincón|res_city_mx_gua_021|
0010|39010|El Salado|res_city_mx_gro_029|res_locality_mx_gro_02
0010|42184|Valle del Álamo|res_city_mx_hid_051|
0010|44150|Barrera|res_city_mx_jal_039|res_locality_mx_jal_03
0010|45200|La Joyita|res_city_mx_jal_120|
0010|45400|Rinconada de los Cerezos|res_city_mx_jal_101|res_locality_mx_jal_12
0010|45679|Villas de la Alameda|res_city_mx_jal_097|res_locality_mx_jal_11
0010|46019|Bajío de Maderas|res_city_mx_jal_042|
0010|46078|Amoltita Dos|res_city_mx_jal_061|
0010|46113|Adjuntas del Norte|res_city_mx_jal_115|
0010|50664|Las Escobas del Agua San Jerónimo Dolores|res_city_mx_mex_124|
0010|51270|El Ancón|res_city_mx_mex_007|
0010|51325|Granjas de Cieneguillas|res_city_mx_mex_086|
0010|51516|La Carrera|res_city_mx_mex_008|
0010|51566|Coahuilotes|res_city_mx_mex_105|
0010|51987|San José Tecontla|res_city_mx_mex_119|
0010|55746|Ex Hacienda San Miguel Tenopala|res_city_mx_mex_081|res_locality_mx_mex_12
0010|56600|Bosques de Chalco I|res_city_mx_mex_025|res_locality_mx_mex_23
0010|58087|El Cerrito|res_city_mx_mic_053|res_locality_mx_mic_06
0010|58420|La Pacanda|res_city_mx_mic_073|
0010|58493|Arenal|res_city_mx_mic_049|
0010|58637|San José|res_city_mx_mic_107|res_locality_mx_mic_10
0010|58762|Los Delfines|res_city_mx_mic_070|
0010|58804|La Salud|res_city_mx_mic_054|
0010|58863|Los Baños|res_city_mx_mic_027|
0010|58880|San Marcos|res_city_mx_mic_088|
0010|58924|Félix Ireta|res_city_mx_mic_003|
0010|58960|El Colorado (Los Pinos)|res_city_mx_mic_110|
0010|58978|Triunfo (La Tepacua)|res_city_mx_mic_040|
0010|58994|El Templete|res_city_mx_mic_072|
0010|59030|Lindavista|res_city_mx_mic_076|res_locality_mx_mic_08
0010|59160|La Villa|res_city_mx_mic_103|
0010|59183|Los Dolores (La Mulita)|res_city_mx_mic_062|
0010|59200|Pensadores|res_city_mx_mic_105|
0010|59230|San Isidro|res_city_mx_mic_086|
0010|59424|La Esperanza (Colonia la Esperanza)|res_city_mx_mic_069|
0010|59455|El Sabino|res_city_mx_mic_028|
0010|59464|Jalapa|res_city_mx_mic_109|
0010|59557|La Agua Santa|res_city_mx_mic_104|
0010|59714|El Yaqui|res_city_mx_mic_108|
0010|59734|La Barranca|res_city_mx_mic_030|
0010|59904|Monasterio Cisterciense|res_city_mx_mic_043|
0010|59975|El Platanar|res_city_mx_mic_095|
0010|60280|El Jacal|res_city_mx_mic_056|
0010|60290|Primero|res_city_mx_mic_090|
0010|60435|Taapan (Tapan)|res_city_mx_mic_075|
0010|60440|El Pedregal|res_city_mx_mic_068|
0010|60490|Lázaro Cárdenas|res_city_mx_mic_058|
0010|60540|Francisco Mújica (La Huerta II)|res_city_mx_mic_089|
0010|60754|El Cimiento|res_city_mx_mic_006|
0010|60780|La Huerta|res_city_mx_mic_064|
0010|60803|Achotán|res_city_mx_mic_014|
0010|60824|Barranca Seca de Larios|res_city_mx_mic_026|
0010|60840|La Peñita|res_city_mx_mic_015|
0010|60885|Agua del Tejón|res_city_mx_mic_008|
0010|60910|El Cablote|res_city_mx_mic_096|
0010|60926|La Catedral|res_city_mx_mic_010|
0010|60985|La Tabiquera|res_city_mx_mic_052|
0010|61015|El Bellotal Dos|res_city_mx_mic_031|
0010|61231|San José|res_city_mx_mic_034|
0010|61270|Cebadillas Segundas|res_city_mx_mic_050|
0010|61280|Los Acebuches|res_city_mx_mic_041|
0010|61292|El Calabozo Segunda Fracción|res_city_mx_mic_080|
0010|61304|El Cuervo|res_city_mx_mic_022|
0010|61334|Cerritos|res_city_mx_mic_101|
0010|61373|Arroyo Verde|res_city_mx_mic_092|
0010|61410|Pareceres|res_city_mx_mic_005|
0010|61440|El Aguacate (Primera Manzana)|res_city_mx_mic_098|
0010|61468|La Volante|res_city_mx_mic_061|
0010|61470|Los Solares|res_city_mx_mic_047|
0010|61526|Chimusdá (Cuarta Manzana de Donaciano Ojeda)|res_city_mx_mic_112|
0010|61547|Barranca la Minilla (El Salitrillo)|res_city_mx_mic_099|
0010|61573|Agua de la Piedra|res_city_mx_mic_046|
0010|61595|El Cangrejo|res_city_mx_mic_081|
0010|61618|Ex-Hacienda la Tinaja|res_city_mx_mic_066|
0010|61654|Cuitzato|res_city_mx_mic_082|
0010|61682|Puerta del Nopal|res_city_mx_mic_097|
0010|61706|Los Naranjos (La Joya del Molino)|res_city_mx_mic_111|
0010|61735|Almacén|res_city_mx_mic_033|
0010|61755|El Salto|res_city_mx_mic_059|
0010|61800|Emiliano Zapata|res_city_mx_mic_079|
0010|61830|H. Ayuntamiento|res_city_mx_mic_009|
0010|61892|Corralito|res_city_mx_mic_029|
0010|61918|El Calabozo|res_city_mx_mic_057|
0010|61926|Barranca del Perro|res_city_mx_mic_013|
0010|61972|Aterio de los Sánchez|res_city_mx_mic_038|
0010|61993|El Crucero|res_city_mx_mic_077|
0010|62020|José López Portillo|res_city_mx_mor_007|res_locality_mx_mor_02
0010|63019|Francisco Villa|res_city_mx_nay_017|res_locality_mx_nay_02
0010|63403|Las Mesitas|res_city_mx_nay_001|
0010|63455|Luis Donaldo Colosio|res_city_mx_nay_016|res_locality_mx_nay_05
0010|63494|La Murallita|res_city_mx_nay_005|
0010|63550|José Martínez Escobedo|res_city_mx_nay_015|res_locality_mx_nay_08
0010|63595|Las Jaras|res_city_mx_nay_019|
0010|63707|Mesillas|res_city_mx_nay_004|
0010|63735|Real Nuevo Vallarta|res_city_mx_nay_020|
0010|63787|Nuevo México|res_city_mx_nay_008|res_locality_mx_nay_14
0010|63895|La Natividad|res_city_mx_nay_007|res_locality_mx_nay_17
0010|63967|La Máquina|res_city_mx_nay_003|
0010|64009|Palacio de Gobierno Del Estado de Nuevo Leon|res_city_mx_nle_039|res_locality_mx_nle_07
0010|66036|Cumbres Provenza|res_city_mx_nle_018|
0010|66055|Valle Nord|res_city_mx_nle_021|res_locality_mx_nle_03
0010|66604|Los Castaños Privada Rsidencial|res_city_mx_nle_006|res_locality_mx_nle_01
0010|67267|Mirador del Río|res_city_mx_nle_031|res_locality_mx_nle_22
0010|68283|Casas del Sol|res_city_mx_oax_067|
0010|69009|La Estancia Tercera Sección|res_city_mx_oax_039|
0010|70165|El Porvenir|res_city_mx_oax_525|
0010|70400|Sección Quinta|res_city_mx_oax_551|res_locality_mx_oax_16
0010|70702|La Brecha|res_city_mx_oax_079|
0010|71233|El Sol|res_city_mx_oax_385|
0010|71267|Lachigova|res_city_mx_oax_295|
0010|71306|Cañada de Espina|res_city_mx_oax_108|
0010|71334|La Plazuelita|res_city_mx_oax_292|
0010|71337|La Plazuela|res_city_mx_oax_388|
0010|71345|Los Maizales Tempraneros|res_city_mx_oax_104|
0010|71355|Coyote|res_city_mx_oax_398|
0010|71368|Cerro Luna|res_city_mx_oax_386|
0010|71372|El Duraznal|res_city_mx_oax_137|
0010|71378|Los Naranjos|res_city_mx_oax_566|
0010|71382|La Cruz Grande|res_city_mx_oax_491|
0010|71388|El Aguacate|res_city_mx_oax_450|
0010|71399|El Naranjo|res_city_mx_oax_516|
0010|71406|La Lomita|res_city_mx_oax_023|
0010|71413|El Banco|res_city_mx_oax_277|
0010|71514|Paraje Galga|res_city_mx_oax_068|
0010|75380|Socontitla (Barranca Socontitla)|res_city_mx_pue_070|
0010|76010|Las Campanas|res_city_mx_que_014|res_locality_mx_que_01
0010|76246|Villa Catania|res_city_mx_que_011|
0010|76553|La Mina Prieta|res_city_mx_que_015|
0010|76615|Barrio de Casas Viejas|res_city_mx_que_018|
0010|76664|La Ermita (Zona Periférica)|res_city_mx_que_007|
0010|76838|San Isidro Labrador|res_city_mx_que_016|
0010|76926|Loma Bonita|res_city_mx_que_006|
0010|76992|Pío XII|res_city_mx_que_008|
0010|77010|Francisco J Mújica INFONAVIT|res_city_mx_roo_004|res_locality_mx_roo_04
0010|77519|Paseos del Sol (Supermanzana 205)|res_city_mx_roo_005|res_locality_mx_roo_01
0010|77714|Palmas II|res_city_mx_roo_008|res_locality_mx_roo_05
0010|78174|Damián Carmona|res_city_mx_slp_028|res_locality_mx_slp_05
0010|78433|Nogales Residencial|res_city_mx_slp_035|res_locality_mx_slp_06
0010|78465|Cerrito de Estanzuela|res_city_mx_slp_021|
0010|78525|Los Cedros|res_city_mx_slp_007|res_locality_mx_slp_14
0010|78540|Castañón|res_city_mx_slp_006|
0010|78715|Parque Industrial Matehuala|res_city_mx_slp_020|res_locality_mx_slp_03
0010|78887|Crucero Noria de las Flores|res_city_mx_slp_017|
0010|78934|Cerro Verde|res_city_mx_slp_045|
0010|79025|Buenos Aires|res_city_mx_slp_013|res_locality_mx_slp_01
0010|79370|El Álamo|res_city_mx_slp_002|
0010|79395|Agua Zarca|res_city_mx_slp_005|
0010|79676|Ejido los Llanitos|res_city_mx_slp_011|
0010|79697|Charco Colorado|res_city_mx_slp_027|
0010|80536|Los Alcajeces|res_city_mx_sin_003|
0010|80740|La Culacha|res_city_mx_sin_005|
0010|80853|Cahuinahuato|res_city_mx_sin_013|
0010|81045|Ampliación Santa María|res_city_mx_sin_011|res_locality_mx_sin_04
0010|81271|Tulipanes|res_city_mx_sin_001|res_locality_mx_sin_01
0010|81504|Campo Pénjamo|res_city_mx_sin_015|
0010|81622|Alhueycito|res_city_mx_sin_002|
0010|81783|Los Molinos|res_city_mx_sin_007|
0010|81850|Borabampo|res_city_mx_sin_010|
0010|81993|Palo Hediondo|res_city_mx_sin_017|
0010|82157|La Cima Residencial|res_city_mx_sin_012|res_locality_mx_sin_05
0010|82505|El Capomo|res_city_mx_sin_009|
0010|82616|Las Guacamayas|res_city_mx_sin_004|
0010|82740|Las Granjas del Norote|res_city_mx_sin_008|
0010|82905|Tolosa (Guallanila)|res_city_mx_sin_016|
0010|83010|Lomas del Pitic|res_city_mx_son_030|res_locality_mx_son_07
0010|83390|El Ranchito|res_city_mx_son_020|
0010|83513|Agrícola Agros|res_city_mx_son_055|
0010|84190|José Ángel Rascón|res_city_mx_son_039|
0010|84327|Adolfo Ruíz Cortínez|res_city_mx_son_027|
0010|84395|El Cable|res_city_mx_son_010|
0010|84526|Cumubabi (El Verde)|res_city_mx_son_023|
0010|84566|Lomas del Pedregal|res_city_mx_son_038|
0010|84674|La Peña I|res_city_mx_son_022|
0010|85287|El Panteón|res_city_mx_son_026|
0010|85506|Loma Bonita|res_city_mx_son_029|
0010|85535|Cincuenta y Dos|res_city_mx_son_025|
0010|85710|Tacupeto|res_city_mx_son_051|
0010|85730|Santana|res_city_mx_son_049|
0010|86243|Arroyo San Cipriano|res_city_mx_tab_013|
0010|86486|Las Nuevas Esperanzas|res_city_mx_tab_002|
0010|86710|Ignacio Manuel Altamirano 2da. Sección|res_city_mx_tab_012|
0010|87014|Emilio Caballero|res_city_mx_tam_041|res_locality_mx_tam_11
0010|87560|CEFERESO Número 3|res_city_mx_tam_022|
0010|88277|Jardines de la Hacienda|res_city_mx_tam_027|res_locality_mx_tam_06
0010|89605|Sotavento Altamira|res_city_mx_tam_003|res_locality_mx_tam_01
